,session,term,classification1,classification2,filter,tab,"E(A,N)","E(P,N)","E(P,A)","J(A,N)","J(P,N)","J(P,A)","S(A,N)","S(P,N)","S(P,A)"
1012,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999138,0.9999138,0.9999118
1013,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.1562317,0.1562317,0.9997631
1014,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-22-until_2019-03-24,videos_tab,8,7,1,0.42857142857142855,0.5384615384615384,0.8181818181818182,0.2445514,0.3215034,0.9210897
1015,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,top_tab,10,10,2,0.25,0.3333333333333333,0.8181818181818182,0.22530732,0.20658973,0.83777666
1016,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996788,0.9996788,0.9996714
1017,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9999138,0.9999138,0.9999118
1018,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,photos_tab,8,9,3,0.3333333333333333,0.42857142857142855,0.8181818181818182,0.26608375,0.19080989,0.72116446
1019,r_020_p,Dilma Rousseff,Politician,Informative,since_2019-03-24,videos_tab,8,8,0,0.3333333333333333,0.3333333333333333,1.0,0.25755024,0.25755024,0.9996842
1020,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.28485692,0.28485692,0.9997388
1021,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
1023,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,,photos_tab,6,6,0,0.5384615384615384,0.5384615384615384,1.0,0.5615297,0.5615297,0.99984026
1024,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,,videos_tab,6,6,0,0.8181818181818182,0.8181818181818182,1.0,0.5484751,0.5484751,0.99982715
1035,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.28992134,0.28992134,0.9997388
1036,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973226,0.99973226,0.9997261
1038,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,photos_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.38778406,0.38778406,0.99981767
1039,r_020_p,#LulaLivreDomingoSDV,Politician,Opinion,since_2019-03-24,videos_tab,6,6,0,0.6666666666666666,0.6666666666666666,1.0,0.48753208,0.48753208,0.99982715
1040,r_020_p,Michelzinho,Criticism,Opinion,,top_tab,9,9,6,0.1111111111111111,0.17647058823529413,0.8181818181818182,0.200921,0.18172294,0.4716084
1041,r_020_p,Michelzinho,Criticism,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99969417,0.99969417,0.99968714
1043,r_020_p,Michelzinho,Criticism,Opinion,,photos_tab,9,9,0,0.25,0.25,1.0,0.24565685,0.24565685,0.99973166
1044,r_020_p,Michelzinho,Criticism,Opinion,,videos_tab,10,9,6,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.18558152,0.3040789,0.33717394
1045,r_020_p,Michelzinho,Criticism,Opinion,until_2019-03-22,top_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.264879,0.264879,0.9997614
1046,r_020_p,Michelzinho,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99983495,0.99983495,0.9998312
1047,r_020_p,Michelzinho,Criticism,Opinion,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.99982667,0.99982667,0.9998227
1049,r_020_p,Michelzinho,Criticism,Opinion,until_2019-03-22,videos_tab,7,7,0,0.5384615384615384,0.5384615384615384,1.0,0.35288644,0.35288644,0.9997865
1050,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.5384615384615384,0.5384615384615384,1.0,0.30369663,0.30369663,0.9997405
1051,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998088,0.9998088,0.99980444
1052,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99982667,0.99982667,0.9998227
1053,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,6,6,0,0.8181818181818182,0.8181818181818182,1.0,0.50198907,0.50198907,0.99980444
1055,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-24,top_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.09219852,0.09219852,0.9997427
1056,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99969417,0.99969417,0.99968714
1057,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99982667,0.99982667,0.9998227
1058,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-24,photos_tab,7,7,0,0.6666666666666666,0.6666666666666666,1.0,0.47134167,0.47134167,0.9997482
1059,r_020_p,Michelzinho,Criticism,Opinion,since_2019-03-24,videos_tab,8,9,2,0.6666666666666666,0.6666666666666666,1.0,0.36323497,0.2653005,0.80808574
1060,r_020_p,Falta a Dilma,Criticism,Opinion,,top_tab,10,10,0,0.25,0.25,1.0,0.21789594,0.21789594,0.9997022
1063,r_020_p,Falta a Dilma,Criticism,Opinion,,photos_tab,10,10,6,0.05263157894736842,0.05263157894736842,1.0,0.21691929,0.20927842,0.5037153
1064,r_020_p,Falta a Dilma,Criticism,Opinion,,videos_tab,10,10,4,0.17647058823529413,0.25,0.8181818181818182,0.20543239,0.19537117,0.6958857
1065,r_020_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.37447456,0.37447456,0.99971116
1066,r_020_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997815,0.9997815,0.9997765
1068,r_020_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.2277497,0.2277497,0.99976337
1069,r_020_p,Falta a Dilma,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.23276937,0.23276937,0.99972624
1070,r_020_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.5384615384615384,0.5384615384615384,1.0,0.38906205,0.38906205,0.9998192
1073,r_020_p,Falta a Dilma,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,10,9,2,0.42857142857142855,0.42857142857142855,1.0,0.26635408,0.2922934,0.4841826
1075,r_020_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.21789594,0.21789594,0.9997022
1078,r_020_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.17782833,0.17782833,0.99974465
1079,r_020_p,Falta a Dilma,Criticism,Opinion,since_2019-03-24,videos_tab,8,8,0,0.5384615384615384,0.5384615384615384,1.0,0.23945785,0.23945785,0.9996866
1080,r_020_p,Vampirao,Criticism,Opinion,,top_tab,10,10,5,0.0,0.05263157894736842,0.8181818181818182,0.085770845,0.1534147,0.4410489
1081,r_020_p,Vampirao,Criticism,Opinion,,most_recent_tab,2,0,2,0.8181818181818182,1.0,0.8181818181818182,0.09366152,0.99974173,0.0729008
1082,r_020_p,Vampirao,Criticism,Opinion,,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
1083,r_020_p,Vampirao,Criticism,Opinion,,photos_tab,10,10,5,0.0,0.0,0.8181818181818182,0.06340462,0.038234293,0.3365469
1084,r_020_p,Vampirao,Criticism,Opinion,,videos_tab,10,10,7,0.3333333333333333,0.25,0.6666666666666666,0.1287847,0.11927903,0.3251167
1085,r_020_p,Vampirao,Criticism,Opinion,until_2019-03-22,top_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.11569403,0.11569403,0.99984026
1086,r_020_p,Vampirao,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99973094,0.99973094,0.9997248
1087,r_020_p,Vampirao,Criticism,Opinion,until_2019-03-22,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
1088,r_020_p,Vampirao,Criticism,Opinion,until_2019-03-22,photos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.2399311,0.2399311,0.9997151
1089,r_020_p,Vampirao,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,0,0.6666666666666666,0.6666666666666666,1.0,0.20802134,0.20802134,0.99977463
1090,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,7,7,0,0.42857142857142855,0.42857142857142855,1.0,0.3810652,0.3810652,0.99983853
1091,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997786,0.9997786,0.99977356
1092,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
1093,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,8,8,3,0.3333333333333333,0.3333333333333333,1.0,0.19419655,0.22063328,0.62522376
1094,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,7,8,3,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.43788368,0.40263963,0.72343147
1095,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-24,top_tab,10,10,6,0.1111111111111111,0.05263157894736842,0.6666666666666666,0.06711182,0.06466499,0.43723655
1096,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99974173,0.99974173,0.99973583
1097,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.9996804,0.9996804,0.99967307
1098,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-24,photos_tab,10,10,3,0.0,0.0,0.8181818181818182,0.030385286,0.04406956,0.7171233
1099,r_020_p,Vampirao,Criticism,Opinion,since_2019-03-24,videos_tab,10,10,7,0.25,0.25,0.6666666666666666,0.10905063,0.08804718,0.3251167
1104,r_020_p,Ate a Damares,Criticism,Opinion,,videos_tab,8,8,2,0.5384615384615384,0.5384615384615384,1.0,0.2676147,0.271542,0.8114433
1106,r_020_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.999831,0.999831,0.99982715
1108,r_020_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,photos_tab,10,10,3,0.3333333333333333,0.25,0.8181818181818182,0.076111645,0.07027966,0.70705825
1109,r_020_p,Ate a Damares,Criticism,Opinion,until_2019-03-22,videos_tab,10,10,4,0.42857142857142855,0.42857142857142855,1.0,0.194474,0.1811122,0.64412975
1110,r_020_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.22266643,0.22266643,0.99970603
1111,r_020_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99964905,0.99964905,0.999641
1113,r_020_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,8,8,0,0.42857142857142855,0.42857142857142855,1.0,0.16559269,0.16559269,0.99972457
1114,r_020_p,Ate a Damares,Criticism,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,4,4,0,1.0,1.0,1.0,0.4871707,0.4871707,0.9997141
1115,r_020_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,top_tab,10,10,3,0.17647058823529413,0.17647058823529413,0.8181818181818182,0.08948174,0.11854021,0.7400553
1116,r_020_p,Ate a Damares,Criticism,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997948,0.9997948,0.9997901
1120,r_030_p,Articulacao,Issues,Informative,,top_tab,9,9,5,0.3333333333333333,0.25,0.5384615384615384,0.17672545,0.1622587,0.5232645
1121,r_030_p,Articulacao,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996838,0.9996838,0.9996765
1122,r_030_p,Articulacao,Issues,Informative,,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
1123,r_030_p,Articulacao,Issues,Informative,,photos_tab,10,10,4,0.0,0.0,1.0,0.06761679,0.06946406,0.51553756
1124,r_030_p,Articulacao,Issues,Informative,,videos_tab,10,10,0,0.25,0.25,1.0,0.089381605,0.089381605,0.99976856
1125,r_030_p,Articulacao,Issues,Informative,until_2019-03-22,top_tab,10,10,0,0.0,0.0,1.0,0.115331754,0.115331754,0.99981487
1128,r_030_p,Articulacao,Issues,Informative,until_2019-03-22,photos_tab,10,10,0,0.05263157894736842,0.05263157894736842,1.0,0.08788794,0.08788794,0.99979115
1129,r_030_p,Articulacao,Issues,Informative,until_2019-03-22,videos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.10224286,0.10224286,0.99969035
1130,r_030_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.1973132,0.1973132,0.99971
1131,r_030_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997769,0.9997769,0.99977183
1132,r_030_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
1133,r_030_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,photos_tab,10,10,4,0.0,0.0,1.0,0.21667656,0.2001485,0.6519887
1134,r_030_p,Articulacao,Issues,Informative,since_2019-03-22-until_2019-03-24,videos_tab,8,8,2,0.8181818181818182,0.8181818181818182,1.0,0.13193098,0.12488724,0.813898
1135,r_030_p,Articulacao,Issues,Informative,since_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.0516676,0.0516676,0.99967164
1136,r_030_p,Articulacao,Issues,Informative,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9996838,0.9996838,0.9996765
1137,r_030_p,Articulacao,Issues,Informative,since_2019-03-24,people_tab,0,0,0,1.0,1.0,1.0,0.99963814,0.99963814,0.99962986
1138,r_030_p,Articulacao,Issues,Informative,since_2019-03-24,photos_tab,10,10,7,0.0,0.0,0.8181818181818182,0.0640865,0.07731104,0.3277036
1139,r_030_p,Articulacao,Issues,Informative,since_2019-03-24,videos_tab,10,10,0,0.25,0.25,1.0,0.082742244,0.082742244,0.99976856
1140,r_030_p,#OuReformaOuQuebra,Issues,Opinion,,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.25612172,0.25612172,0.9997208
1141,r_030_p,#OuReformaOuQuebra,Issues,Opinion,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99982184,0.99982184,0.9998178
1143,r_030_p,#OuReformaOuQuebra,Issues,Opinion,,photos_tab,10,10,0,0.25,0.25,1.0,0.2324772,0.2324772,0.999671
1144,r_030_p,#OuReformaOuQuebra,Issues,Opinion,,videos_tab,9,9,0,0.42857142857142855,0.42857142857142855,1.0,0.22702453,0.22702453,0.9997286
1150,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,top_tab,10,10,0,0.25,0.25,1.0,0.24963185,0.24963185,0.9997554
1151,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9998147,0.9998147,0.99981046
1153,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,photos_tab,9,9,0,0.17647058823529413,0.17647058823529413,1.0,0.3714281,0.3714281,0.99974984
1154,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-22-until_2019-03-24,videos_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.22064501,0.22064501,0.99971926
1155,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,top_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.25612172,0.25612172,0.9997208
1156,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99982184,0.99982184,0.9998178
1158,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,photos_tab,9,9,0,0.3333333333333333,0.3333333333333333,1.0,0.302512,0.302512,0.9996966
1159,r_030_p,#OuReformaOuQuebra,Issues,Opinion,since_2019-03-24,videos_tab,9,10,7,0.25,0.1111111111111111,0.25,0.18836063,0.18514869,0.45807347
1160,r_030_p,Nova Previdencia,Issues,Informative,,top_tab,10,10,0,0.25,0.25,1.0,0.097418666,0.097418666,0.99974376
1161,r_030_p,Nova Previdencia,Issues,Informative,,most_recent_tab,0,0,0,1.0,1.0,1.0,0.99979585,0.99979585,0.99979115
1163,r_030_p,Nova Previdencia,Issues,Informative,,photos_tab,10,10,0,0.25,0.25,1.0,0.21521421,0.21521421,0.9997621
1164,r_030_p,Nova Previdencia,Issues,Informative,,videos_tab,10,10,0,0.1111111111111111,0.1111111111111111,1.0,0.22399722,0.22399722,0.9998672
1165,r_030_p,Nova Previdencia,Issues,Informative,until_2019-03-22,top_tab,10,10,0,0.3333333333333333,0.3333333333333333,1.0,0.24358246,0.24358246,0.9997366
1166,r_030_p,Nova Previdencia,Issues,Informative,until_2019-03-22,most_recent_tab,0,0,0,1.0,1.0,1.0,0.9997856,0.9997856,0.9997807
1168,r_030_p,Nova Previdencia,Issues,Informative,until_2019-03-22,photos_tab,10,10,0,0.17647058823529413,0.17647058823529413,1.0,0.21955763,0.21955763,0.99985176
